StudentID,Name,PhysicsMarks,ChemistryMarks,MathematicsMarks,PCM Average,CETMarks
5820,Student_5820,82,74,97,84.33333333,68
5821,Student_5821,92,76,80,82.66666667,72
5822,Student_5822,55,78,95,76,65
5823,Student_5823,71,64,81,72,64
5824,Student_5824,90,64,69,74.33333333,79
5825,Student_5825,63,70,100,77.66666667,89
5826,Student_5826,77,96,83,85.33333333,61
5827,Student_5827,84,88,69,80.33333333,69
5828,Student_5828,50,53,71,58,79
5829,Student_5829,94,65,80,79.66666667,99
5830,Student_5830,89,73,79,80.33333333,90
5831,Student_5831,98,86,76,86.66666667,54
5832,Student_5832,97,74,82,84.33333333,77
5833,Student_5833,67,67,66,66.66666667,83
5834,Student_5834,82,80,65,75.66666667,76
5835,Student_5835,82,67,86,78.33333333,98
5836,Student_5836,61,67,65,64.33333333,64
5837,Student_5837,92,88,56,78.66666667,56
5838,Student_5838,56,66,80,67.33333333,99
5839,Student_5839,68,97,97,87.33333333,52
5840,Student_5840,83,60,70,71,58
5841,Student_5841,55,55,79,63,50
5842,Student_5842,67,52,90,69.66666667,94
5843,Student_5843,60,64,71,65,98
5844,Student_5844,62,87,81,76.66666667,62
5845,Student_5845,91,50,53,64.66666667,69
5846,Student_5846,67,79,53,66.33333333,93
5847,Student_5847,81,70,54,68.33333333,50
5848,Student_5848,53,55,95,67.66666667,69
5849,Student_5849,90,53,70,71,55
5850,Student_5850,84,60,52,65.33333333,82
5851,Student_5851,92,64,61,72.33333333,50
5852,Student_5852,80,55,62,65.66666667,80
5853,Student_5853,56,72,87,71.66666667,69
5854,Student_5854,50,53,58,53.66666667,85
5855,Student_5855,54,62,72,62.66666667,77
5856,Student_5856,54,94,93,80.33333333,63
5857,Student_5857,94,50,90,78,67
5858,Student_5858,50,82,62,64.66666667,87
5859,Student_5859,85,88,76,83,99
5860,Student_5860,72,54,76,67.33333333,54
5861,Student_5861,80,74,67,73.66666667,79
5862,Student_5862,89,80,89,86,67
5863,Student_5863,79,90,53,74,82
5864,Student_5864,72,54,55,60.33333333,93
5865,Student_5865,73,60,73,68.66666667,69
5866,Student_5866,99,78,98,91.66666667,90
5867,Student_5867,76,79,95,83.33333333,86
5868,Student_5868,61,66,89,72,93
5869,Student_5869,52,70,91,71,68
5870,Student_5870,71,66,92,76.33333333,57
5871,Student_5871,62,61,96,73,88
5872,Student_5872,66,70,86,74,68
5873,Student_5873,52,59,60,57,51
5874,Student_5874,77,71,54,67.33333333,100
5875,Student_5875,62,68,73,67.66666667,62
5876,Student_5876,91,64,66,73.66666667,52
5877,Student_5877,85,77,63,75,100
5878,Student_5878,50,91,94,78.33333333,81
5879,Student_5879,63,59,97,73,72
5880,Student_5880,87,85,53,75,99
5881,Student_5881,68,69,76,71,59
5882,Student_5882,85,60,84,76.33333333,96
5883,Student_5883,60,50,98,69.33333333,97
5884,Student_5884,69,72,92,77.66666667,85
5885,Student_5885,94,88,94,92,76
5886,Student_5886,77,93,52,74,98
5887,Student_5887,59,58,63,60,88
5888,Student_5888,98,61,72,77,88
5889,Student_5889,88,79,62,76.33333333,92
5890,Student_5890,62,78,59,66.33333333,99
5891,Student_5891,97,50,66,71,56
5892,Student_5892,88,51,53,64,66
5893,Student_5893,99,67,50,72,55
5894,Student_5894,88,62,62,70.66666667,66
5895,Student_5895,55,94,84,77.66666667,78
5896,Student_5896,72,81,50,67.66666667,58
5897,Student_5897,62,85,71,72.66666667,88
5898,Student_5898,52,91,78,73.66666667,65
5899,Student_5899,50,60,51,53.66666667,91
5900,Student_5900,99,91,76,88.66666667,93
5901,Student_5901,74,94,50,72.66666667,73
5902,Student_5902,92,69,71,77.33333333,78
5903,Student_5903,79,100,72,83.66666667,95
5904,Student_5904,78,94,84,85.33333333,54
5905,Student_5905,82,69,92,81,66
5906,Student_5906,54,88,83,75,56
5907,Student_5907,58,59,75,64,72
5908,Student_5908,68,63,57,62.66666667,77
5909,Student_5909,95,64,61,73.33333333,99
5910,Student_5910,78,55,95,76,97
5911,Student_5911,57,95,71,74.33333333,95
5912,Student_5912,58,99,72,76.33333333,94
5913,Student_5913,66,69,57,64,83
5914,Student_5914,72,93,83,82.66666667,76
5915,Student_5915,92,83,77,84,52
5916,Student_5916,65,86,57,69.33333333,97
5917,Student_5917,70,94,88,84,63
5918,Student_5918,98,85,56,79.66666667,61
5919,Student_5919,71,80,90,80.33333333,64
5920,Student_5920,73,50,75,66,60
5921,Student_5921,83,79,53,71.66666667,59
5922,Student_5922,52,91,58,67,75
5923,Student_5923,98,83,95,92,60
5924,Student_5924,76,61,64,67,76
5925,Student_5925,61,99,68,76,67
5926,Student_5926,74,92,57,74.33333333,71
5927,Student_5927,65,55,68,62.66666667,85
5928,Student_5928,97,59,69,75,84
5929,Student_5929,75,77,88,80,82
5930,Student_5930,55,96,80,77,50
5931,Student_5931,72,93,64,76.33333333,54
5932,Student_5932,84,65,65,71.33333333,65
5933,Student_5933,79,85,54,72.66666667,91
5934,Student_5934,62,60,80,67.33333333,75
5935,Student_5935,94,57,84,78.33333333,62
5936,Student_5936,70,64,98,77.33333333,100
5937,Student_5937,96,66,61,74.33333333,53
5938,Student_5938,83,85,67,78.33333333,74
5939,Student_5939,61,60,97,72.66666667,53
5940,Student_5940,96,94,59,83,63
5941,Student_5941,80,56,87,74.33333333,56
5942,Student_5942,96,77,83,85.33333333,87
5943,Student_5943,61,99,63,74.33333333,57
5944,Student_5944,56,97,87,80,57
5945,Student_5945,81,72,67,73.33333333,99
5946,Student_5946,84,81,86,83.66666667,75
5947,Student_5947,91,100,79,90,59
5948,Student_5948,71,62,100,77.66666667,57
5949,Student_5949,60,84,93,79,60
5950,Student_5950,77,74,74,75,88
5951,Student_5951,67,99,89,85,65
5952,Student_5952,88,92,51,77,68
5953,Student_5953,56,64,85,68.33333333,71
5954,Student_5954,61,98,88,82.33333333,84
5955,Student_5955,98,66,99,87.66666667,85
5956,Student_5956,79,96,98,91,67
5957,Student_5957,63,99,93,85,77
5958,Student_5958,96,70,92,86,73
5959,Student_5959,69,75,100,81.33333333,85
5960,Student_5960,57,66,83,68.66666667,71
5961,Student_5961,66,100,84,83.33333333,91
5962,Student_5962,56,88,88,77.33333333,83
5963,Student_5963,90,96,81,89,82
5964,Student_5964,65,50,56,57,66
5965,Student_5965,52,99,78,76.33333333,89
5966,Student_5966,60,71,94,75,72
5967,Student_5967,91,90,63,81.33333333,61
5968,Student_5968,92,78,95,88.33333333,73
5969,Student_5969,90,55,90,78.33333333,77
5970,Student_5970,79,82,71,77.33333333,56
5971,Student_5971,60,62,70,64,55
5972,Student_5972,60,78,68,68.66666667,90
5973,Student_5973,81,60,73,71.33333333,64
5974,Student_5974,67,60,54,60.33333333,63
5975,Student_5975,85,76,77,79.33333333,99
5976,Student_5976,86,54,74,71.33333333,97
5977,Student_5977,86,55,62,67.66666667,82
5978,Student_5978,67,70,79,72,51
5979,Student_5979,99,54,78,77,86
5980,Student_5980,71,68,72,70.33333333,84
5981,Student_5981,77,78,59,71.33333333,50
5982,Student_5982,75,90,87,84,83
5983,Student_5983,97,78,68,81,60
5984,Student_5984,58,51,84,64.33333333,51
5985,Student_5985,83,52,65,66.66666667,61
5986,Student_5986,97,79,76,84,97
5987,Student_5987,59,97,61,72.33333333,99
5988,Student_5988,61,92,67,73.33333333,84
5989,Student_5989,98,50,78,75.33333333,52
5990,Student_5990,97,57,95,83,94
5991,Student_5991,78,99,69,82,60
5992,Student_5992,66,55,66,62.33333333,86
5993,Student_5993,98,77,68,81,67
5994,Student_5994,52,52,74,59.33333333,91
5995,Student_5995,58,50,55,54.33333333,58
5996,Student_5996,83,54,67,68,50
5997,Student_5997,98,61,96,85,84
5998,Student_5998,64,92,77,77.66666667,70
5999,Student_5999,90,81,66,79,89
6000,Student_6000,51,78,71,66.66666667,59
6001,Student_6001,96,70,80,82,84
6002,Student_6002,81,90,94,88.33333333,77
6003,Student_6003,72,55,51,59.33333333,100
6004,Student_6004,95,86,53,78,54
6005,Student_6005,50,53,90,64.33333333,52
6006,Student_6006,62,73,98,77.66666667,61
6007,Student_6007,90,79,58,75.66666667,66
6008,Student_6008,50,79,78,69,64
6009,Student_6009,78,84,64,75.33333333,96
6010,Student_6010,81,73,96,83.33333333,84
6011,Student_6011,78,88,87,84.33333333,96
6012,Student_6012,69,93,66,76,71
6013,Student_6013,82,82,59,74.33333333,59
6014,Student_6014,92,57,51,66.66666667,73
6015,Student_6015,93,66,71,76.66666667,96
6016,Student_6016,54,90,57,67,80
6017,Student_6017,100,75,58,77.66666667,74
6018,Student_6018,67,96,75,79.33333333,51
6019,Student_6019,79,99,75,84.33333333,82
6020,Student_6020,88,98,84,90,59
6021,Student_6021,76,64,59,66.33333333,51
6022,Student_6022,75,54,85,71.33333333,53
6023,Student_6023,68,54,74,65.33333333,56
6024,Student_6024,70,77,96,81,74
6025,Student_6025,97,94,75,88.66666667,53
6026,Student_6026,91,54,51,65.33333333,51
6027,Student_6027,57,56,56,56.33333333,72
6028,Student_6028,84,92,67,81,51
6029,Student_6029,78,74,86,79.33333333,50
6030,Student_6030,82,97,76,85,88
6031,Student_6031,99,98,88,95,62
6032,Student_6032,88,81,98,89,53
6033,Student_6033,62,74,61,65.66666667,62
6034,Student_6034,74,70,56,66.66666667,88
6035,Student_6035,96,97,52,81.66666667,87
6036,Student_6036,96,95,61,84,64
6037,Student_6037,57,88,85,76.66666667,95
6038,Student_6038,59,54,71,61.33333333,87
6039,Student_6039,89,88,95,90.66666667,67
6040,Student_6040,95,90,62,82.33333333,100
6041,Student_6041,83,79,99,87,88
6042,Student_6042,80,86,68,78,89
6043,Student_6043,85,53,94,77.33333333,58
6044,Student_6044,84,52,73,69.66666667,95
6045,Student_6045,89,51,90,76.66666667,82
6046,Student_6046,52,100,55,69,74
6047,Student_6047,79,64,73,72,83
6048,Student_6048,89,88,60,79,81
6049,Student_6049,72,79,52,67.66666667,51
6050,Student_6050,85,87,95,89,79
6051,Student_6051,50,87,58,65,86
6052,Student_6052,76,74,80,76.66666667,99
6053,Student_6053,54,73,65,64,84
6054,Student_6054,93,74,93,86.66666667,92
6055,Student_6055,97,90,89,92,87
6056,Student_6056,59,54,74,62.33333333,99
6057,Student_6057,56,64,50,56.66666667,95
6058,Student_6058,79,50,83,70.66666667,54
6059,Student_6059,55,77,71,67.66666667,82
6060,Student_6060,51,52,96,66.33333333,53
6061,Student_6061,72,92,98,87.33333333,85
6062,Student_6062,76,77,98,83.66666667,64
6063,Student_6063,79,65,92,78.66666667,94
6064,Student_6064,55,73,92,73.33333333,99
6065,Student_6065,66,69,89,74.66666667,54
6066,Student_6066,76,53,85,71.33333333,56
6067,Student_6067,94,91,79,88,94
6068,Student_6068,76,74,88,79.33333333,85
6069,Student_6069,64,91,94,83,77
6070,Student_6070,74,68,71,71,95
6071,Student_6071,58,88,75,73.66666667,58
6072,Student_6072,69,94,87,83.33333333,51
6073,Student_6073,79,61,62,67.33333333,93
6074,Student_6074,61,50,71,60.66666667,93
6075,Student_6075,96,99,74,89.66666667,82
6076,Student_6076,71,95,73,79.66666667,73
6077,Student_6077,52,99,84,78.33333333,90
6078,Student_6078,76,82,95,84.33333333,75
6079,Student_6079,98,80,81,86.33333333,99
6080,Student_6080,93,55,94,80.66666667,96
6081,Student_6081,54,100,54,69.33333333,52
6082,Student_6082,72,50,83,68.33333333,85
6083,Student_6083,68,77,56,67,78
6084,Student_6084,88,92,96,92,61
6085,Student_6085,51,96,81,76,100
6086,Student_6086,54,93,76,74.33333333,99
6087,Student_6087,89,80,70,79.66666667,51
6088,Student_6088,69,62,82,71,87
6089,Student_6089,77,88,56,73.66666667,78
6090,Student_6090,57,96,53,68.66666667,55
6091,Student_6091,98,81,66,81.66666667,83
6092,Student_6092,79,100,100,93,99
6093,Student_6093,84,87,96,89,76
6094,Student_6094,74,89,74,79,58
6095,Student_6095,62,94,56,70.66666667,88
6096,Student_6096,55,80,80,71.66666667,90
6097,Student_6097,94,99,51,81.33333333,62
6098,Student_6098,63,50,83,65.33333333,65
6099,Student_6099,98,99,93,96.66666667,97
6100,Student_6100,88,50,56,64.66666667,72
6101,Student_6101,65,87,74,75.33333333,60
6102,Student_6102,50,99,82,77,85
6103,Student_6103,99,93,57,83,69
6104,Student_6104,54,76,92,74,84
6105,Student_6105,95,86,52,77.66666667,59
6106,Student_6106,72,91,60,74.33333333,75
6107,Student_6107,80,50,99,76.33333333,56
6108,Student_6108,82,97,51,76.66666667,89
6109,Student_6109,81,86,84,83.66666667,61
6110,Student_6110,95,73,52,73.33333333,62
6111,Student_6111,86,91,81,86,84
6112,Student_6112,53,85,80,72.66666667,82
6113,Student_6113,85,76,84,81.66666667,66
6114,Student_6114,69,68,96,77.66666667,53
6115,Student_6115,84,71,79,78,64
6116,Student_6116,67,96,60,74.33333333,86
6117,Student_6117,94,55,62,70.33333333,67
6118,Student_6118,53,85,75,71,59
6119,Student_6119,58,70,70,66,84
6120,Student_6120,51,71,58,60,77
6121,Student_6121,65,70,58,64.33333333,78
6122,Student_6122,91,94,80,88.33333333,95
6123,Student_6123,58,90,88,78.66666667,60
6124,Student_6124,72,64,59,65,55
6125,Student_6125,60,55,87,67.33333333,81
6126,Student_6126,94,90,69,84.33333333,65
6127,Student_6127,62,68,65,65,94
6128,Student_6128,53,84,70,69,63
6129,Student_6129,72,74,65,70.33333333,56
6130,Student_6130,62,60,64,62,65
6131,Student_6131,75,64,100,79.66666667,57
6132,Student_6132,76,60,69,68.33333333,94
6133,Student_6133,90,65,95,83.33333333,68
6134,Student_6134,91,73,100,88,87
6135,Student_6135,50,91,100,80.33333333,75
6136,Student_6136,88,51,74,71,78
6137,Student_6137,77,81,50,69.33333333,100
6138,Student_6138,90,50,73,71,76
6139,Student_6139,86,94,90,90,58
6140,Student_6140,71,53,76,66.66666667,97
6141,Student_6141,71,51,77,66.33333333,79
6142,Student_6142,56,90,92,79.33333333,69
6143,Student_6143,62,90,90,80.66666667,85
6144,Student_6144,57,74,85,72,100
6145,Student_6145,53,81,86,73.33333333,85
6146,Student_6146,60,77,57,64.66666667,79
6147,Student_6147,77,88,61,75.33333333,66
6148,Student_6148,99,99,86,94.66666667,54
6149,Student_6149,99,69,79,82.33333333,85
6150,Student_6150,74,76,71,73.66666667,100
6151,Student_6151,99,62,66,75.66666667,98
6152,Student_6152,96,71,93,86.66666667,86
6153,Student_6153,59,73,56,62.66666667,71
6154,Student_6154,94,91,70,85,53
6155,Student_6155,94,83,100,92.33333333,59
6156,Student_6156,86,78,74,79.33333333,84
6157,Student_6157,58,94,85,79,100
6158,Student_6158,59,72,99,76.66666667,65
6159,Student_6159,85,61,66,70.66666667,87
6160,Student_6160,51,53,92,65.33333333,62
6161,Student_6161,88,96,74,86,60
6162,Student_6162,70,52,97,73,70
6163,Student_6163,95,77,77,83,67
6164,Student_6164,75,88,55,72.66666667,70
6165,Student_6165,94,92,81,89,72
6166,Student_6166,75,85,75,78.33333333,65
6167,Student_6167,55,73,57,61.66666667,85
6168,Student_6168,50,52,82,61.33333333,76
6169,Student_6169,89,51,94,78,52
6170,Student_6170,56,50,75,60.33333333,69
6171,Student_6171,56,94,72,74,66
6172,Student_6172,89,86,65,80,86
6173,Student_6173,100,75,86,87,64
6174,Student_6174,67,79,97,81,88
6175,Student_6175,61,83,65,69.66666667,100
6176,Student_6176,67,76,97,80,73
6177,Student_6177,87,60,92,79.66666667,93
6178,Student_6178,80,72,100,84,54
6179,Student_6179,100,53,93,82,100
6180,Student_6180,99,86,74,86.33333333,60
6181,Student_6181,59,90,96,81.66666667,94
6182,Student_6182,62,90,63,71.66666667,80
6183,Student_6183,67,97,73,79,82
6184,Student_6184,86,76,91,84.33333333,86
6185,Student_6185,82,67,99,82.66666667,68
6186,Student_6186,53,91,94,79.33333333,73
6187,Student_6187,62,89,92,81,76
6188,Student_6188,97,91,68,85.33333333,87
6189,Student_6189,87,63,67,72.33333333,97
6190,Student_6190,57,59,92,69.33333333,85
6191,Student_6191,96,55,58,69.66666667,98
6192,Student_6192,55,77,71,67.66666667,94
6193,Student_6193,67,80,86,77.66666667,81
6194,Student_6194,68,75,63,68.66666667,76
6195,Student_6195,68,85,98,83.66666667,87
6196,Student_6196,67,98,89,84.66666667,96
6197,Student_6197,83,84,85,84,83
6198,Student_6198,60,57,66,61,87
6199,Student_6199,99,97,87,94.33333333,57
6200,Student_6200,59,79,63,67,90
6201,Student_6201,76,97,83,85.33333333,68
6202,Student_6202,54,94,61,69.66666667,91
6203,Student_6203,90,92,50,77.33333333,81
6204,Student_6204,75,78,64,72.33333333,80
6205,Student_6205,100,51,93,81.33333333,60
6206,Student_6206,87,50,74,70.33333333,79
6207,Student_6207,57,99,77,77.66666667,69
6208,Student_6208,83,58,70,70.33333333,87
6209,Student_6209,67,59,80,68.66666667,67
6210,Student_6210,97,93,64,84.66666667,59
6211,Student_6211,89,86,94,89.66666667,64
6212,Student_6212,98,78,80,85.33333333,57
6213,Student_6213,67,79,66,70.66666667,64
6214,Student_6214,88,82,50,73.33333333,99
6215,Student_6215,58,98,98,84.66666667,77
6216,Student_6216,88,50,93,77,77
6217,Student_6217,73,59,54,62,82
6218,Student_6218,84,92,54,76.66666667,100
6219,Student_6219,87,50,68,68.33333333,83
6220,Student_6220,77,96,85,86,82
6221,Student_6221,54,82,68,68,89
6222,Student_6222,52,77,51,60,82
6223,Student_6223,95,87,83,88.33333333,73
6224,Student_6224,99,92,94,95,55
6225,Student_6225,75,87,70,77.33333333,67
6226,Student_6226,56,73,77,68.66666667,85
6227,Student_6227,60,90,91,80.33333333,86
6228,Student_6228,69,70,61,66.66666667,50
6229,Student_6229,95,58,82,78.33333333,78
6230,Student_6230,65,91,89,81.66666667,94
6231,Student_6231,70,64,57,63.66666667,51
6232,Student_6232,65,50,91,68.66666667,98
6233,Student_6233,85,66,75,75.33333333,98
6234,Student_6234,97,66,71,78,54
6235,Student_6235,57,65,91,71,86
6236,Student_6236,90,61,82,77.66666667,80
6237,Student_6237,86,98,96,93.33333333,50
6238,Student_6238,99,61,59,73,100
6239,Student_6239,78,53,95,75.33333333,92
6240,Student_6240,94,84,91,89.66666667,71
6241,Student_6241,96,53,92,80.33333333,68
6242,Student_6242,59,62,57,59.33333333,93
6243,Student_6243,86,70,99,85,83
6244,Student_6244,73,84,94,83.66666667,50
6245,Student_6245,85,95,65,81.66666667,96
6246,Student_6246,78,65,82,75,57
6247,Student_6247,68,67,74,69.66666667,94
6248,Student_6248,64,62,64,63.33333333,64
6249,Student_6249,89,73,70,77.33333333,84
6250,Student_6250,70,63,74,69,74
6251,Student_6251,86,85,72,81,53
6252,Student_6252,58,65,84,69,53
6253,Student_6253,98,83,81,87.33333333,92
6254,Student_6254,89,59,52,66.66666667,61
6255,Student_6255,63,57,100,73.33333333,92
6256,Student_6256,93,83,100,92,90
6257,Student_6257,90,82,61,77.66666667,91
6258,Student_6258,71,65,73,69.66666667,85
6259,Student_6259,97,53,93,81,52
6260,Student_6260,82,77,53,70.66666667,86
6261,Student_6261,82,87,57,75.33333333,63
6262,Student_6262,80,96,59,78.33333333,63
6263,Student_6263,59,75,60,64.66666667,83
6264,Student_6264,77,99,80,85.33333333,96
6265,Student_6265,78,97,51,75.33333333,52
6266,Student_6266,93,96,70,86.33333333,78
6267,Student_6267,73,77,68,72.66666667,94
6268,Student_6268,78,99,95,90.66666667,66
6269,Student_6269,52,75,87,71.33333333,83
6270,Student_6270,70,93,73,78.66666667,98
6271,Student_6271,72,52,94,72.66666667,69
6272,Student_6272,82,61,90,77.66666667,53
6273,Student_6273,57,100,76,77.66666667,72
6274,Student_6274,71,94,94,86.33333333,70
6275,Student_6275,70,62,55,62.33333333,56
6276,Student_6276,69,60,95,74.66666667,62
6277,Student_6277,75,93,70,79.33333333,86
6278,Student_6278,97,96,99,97.33333333,75
6279,Student_6279,87,65,56,69.33333333,90
6280,Student_6280,74,50,55,59.66666667,56
6281,Student_6281,69,61,63,64.33333333,99
6282,Student_6282,92,61,53,68.66666667,74
6283,Student_6283,63,65,82,70,91
6284,Student_6284,94,89,78,87,56
6285,Student_6285,77,68,99,81.33333333,96
6286,Student_6286,72,98,74,81.33333333,88
6287,Student_6287,77,94,95,88.66666667,51
6288,Student_6288,53,97,77,75.66666667,79
6289,Student_6289,83,98,87,89.33333333,54
6290,Student_6290,79,100,52,77,75
6291,Student_6291,71,81,95,82.33333333,90
6292,Student_6292,52,50,83,61.66666667,77
6293,Student_6293,88,85,91,88,66
6294,Student_6294,74,60,69,67.66666667,61
6295,Student_6295,67,67,66,66.66666667,67
6296,Student_6296,63,80,63,68.66666667,100
6297,Student_6297,59,85,66,70,98
6298,Student_6298,91,96,83,90,64
